product_id,sku,name,category_id,supplier_id,unit_price,unit_cost,reorder_level,reorder_qty
3692,SKU-003692,Diverse 4thgeneration encryption,11,61,514.81,325.83,42,147
3693,SKU-003693,Re-contextualized asymmetric secured line,11,38,230.04,185.54,13,152
3694,SKU-003694,Distributed explicit archive,4,54,633.59,372.7,22,102
3695,SKU-003695,Switchable tertiary architecture,4,33,194.54,140.97,35,131
3696,SKU-003696,Digitized even-keeled system engine,17,19,699.62,451.37,13,108
3697,SKU-003697,De-engineered value-added archive,3,55,670.89,489.7,37,116
3698,SKU-003698,Right-sized grid-enabled attitude,11,79,343.12,206.7,14,110
3699,SKU-003699,Intuitive client-server architecture,16,37,217.32,144.88,32,115
3700,SKU-003700,Versatile encompassing paradigm,11,2,408.91,168.24,32,58
3701,SKU-003701,Extended methodical projection,4,29,530.53,400.41,46,124
3702,SKU-003702,Customer-focused web-enabled software,1,64,594.97,330.54,39,61
3703,SKU-003703,Synergized value-added Graphic Interface,15,96,570.23,329.61,29,63
3704,SKU-003704,Total systematic Graphic Interface,9,82,92.94,59.71,23,175
3705,SKU-003705,Future-proofed tangible definition,12,84,206.22,158.63,46,170
3706,SKU-003706,Cross-platform static interface,17,99,181.37,129.55,28,89
3707,SKU-003707,Synchronized tangible matrices,11,7,817.87,430.46,21,51
3708,SKU-003708,Ameliorated attitude-oriented synergy,4,67,655.55,409.72,25,151
3709,SKU-003709,Stand-alone 3rdgeneration support,12,22,385.56,287.73,41,55
3710,SKU-003710,Right-sized grid-enabled matrices,5,65,237.89,169.92,9,185
3711,SKU-003711,Object-based motivating application,13,27,206.47,138.57,43,94
3712,SKU-003712,Cross-platform background policy,12,35,271.32,149.9,7,147
3713,SKU-003713,Stand-alone reciprocal algorithm,17,69,153.35,92.94,46,63
3714,SKU-003714,Distributed static capability,15,75,446.13,203.64,26,85
3715,SKU-003715,Diverse demand-driven encoding,3,24,898.88,451.7,26,149
3716,SKU-003716,Adaptive system-worthy strategy,7,67,360.91,250.63,27,159
3717,SKU-003717,Persevering tangible budgetary management,9,12,123.22,65.54,17,121
3718,SKU-003718,Triple-buffered modular core,5,26,745.21,407.22,25,175
3719,SKU-003719,Enterprise-wide zero tolerance attitude,10,93,160.89,121.89,14,53
3720,SKU-003720,Organic radical encoding,16,34,438.65,313.32,12,144
3721,SKU-003721,Secured tertiary pricing structure,10,19,602.37,334.65,26,62
3722,SKU-003722,Devolved stable utilization,11,29,761.68,442.84,46,50
3723,SKU-003723,Team-oriented user-facing software,16,64,645.22,444.98,43,107
3724,SKU-003724,Expanded logistical paradigm,12,59,331.08,204.37,14,106
3725,SKU-003725,Synergized zero tolerance archive,5,75,414.14,268.92,14,71
3726,SKU-003726,Sharable asynchronous encoding,7,7,255.99,124.41,11,57
3727,SKU-003727,Virtual systematic analyzer,6,34,360.77,245.42,30,197
3728,SKU-003728,Upgradable bi-directional concept,7,18,276.32,144.67,13,96
3729,SKU-003729,Polarized zero tolerance encryption,17,97,202.14,118.21,25,171
3730,SKU-003730,Reduced bi-directional encryption,16,2,41.55,32.98,38,140
3731,SKU-003731,Secured composite capability,8,15,466.19,289.56,32,191
3732,SKU-003732,Business-focused multi-state ability,7,58,177.82,97.17,9,145
3733,SKU-003733,Organized needs-based framework,9,92,107.9,56.79,43,189
3734,SKU-003734,Adaptive dedicated intranet,9,84,488.38,288.98,33,109
3735,SKU-003735,Expanded local approach,9,74,358.59,280.15,22,151
3736,SKU-003736,Integrated 4thgeneration intranet,16,2,123.75,88.39,5,132
3737,SKU-003737,Streamlined motivating model,5,27,661.7,469.29,21,191
3738,SKU-003738,Profound 4thgeneration secured line,6,73,740.52,372.12,46,109
3739,SKU-003739,Public-key even-keeled matrix,16,76,572.22,266.41,40,92
3740,SKU-003740,Multi-channeled directional Local Area Network,3,48,959.19,494.43,32,125
3741,SKU-003741,User-friendly 5thgeneration knowledge user,1,49,67.83,53.41,31,156
3742,SKU-003742,Switchable tangible initiative,7,98,638.15,350.63,19,73
3743,SKU-003743,Optional tangible array,4,76,102.62,53.73,26,136
3744,SKU-003744,Fully-configurable mobile database,4,25,672.81,382.28,21,64
3745,SKU-003745,Compatible maximized access,7,63,214.12,119.62,41,104
3746,SKU-003746,Reduced client-driven application,1,37,27.77,16.53,28,182
3747,SKU-003747,Object-based contextually-based flexibility,15,89,154.01,68.5,24,82
3748,SKU-003748,Fully-configurable client-server hierarchy,11,8,248.83,154.55,32,134
3749,SKU-003749,Universal directional info-mediaries,15,80,609.42,429.17,45,80
3750,SKU-003750,User-friendly upward-trending alliance,12,62,81.96,68.3,40,55
3751,SKU-003751,Total fresh-thinking access,4,73,822.7,435.29,43,156
3752,SKU-003752,Inverse intermediate Graphic Interface,15,96,376.58,278.95,49,187
3753,SKU-003753,Implemented contextually-based alliance,11,34,533.46,401.1,8,142
3754,SKU-003754,Synchronized fresh-thinking instruction set,16,36,872.51,464.1,5,194
3755,SKU-003755,Stand-alone modular website,11,77,868.32,404.22,43,112
3756,SKU-003756,Function-based responsive artificial intelligence,10,5,25.98,20.3,27,187
3757,SKU-003757,Re-engineered asynchronous extranet,9,56,34.19,28.49,27,129
3758,SKU-003758,Advanced 6thgeneration frame,2,3,427.71,267.32,23,155
3759,SKU-003759,Persistent human-resource moderator,7,38,237.09,132.45,39,162
3760,SKU-003760,Ameliorated executive neural-net,5,37,275.44,181.21,30,158
3761,SKU-003761,Centralized attitude-oriented core,17,6,108.42,70.4,49,170
3762,SKU-003762,Customizable composite secured line,4,50,771.1,310.42,27,95
3763,SKU-003763,Realigned systematic capability,12,73,596.43,350.84,26,55
3764,SKU-003764,Ameliorated leadingedge archive,16,33,227.8,159.3,9,160
3765,SKU-003765,Visionary uniform protocol,13,25,567.28,352.35,11,60
3766,SKU-003766,Fully-configurable bottom-line paradigm,15,52,671.5,355.29,35,64
3767,SKU-003767,Cross-platform incremental migration,9,38,126.48,85.46,22,147
3768,SKU-003768,Virtual secondary middleware,6,33,446.07,305.53,48,128
3769,SKU-003769,Profound zero administration architecture,3,31,56.4,45.85,33,82
3770,SKU-003770,Proactive transitional policy,6,100,281.06,141.95,42,167
3771,SKU-003771,Cross-group transitional flexibility,10,68,667.62,385.91,41,128
3772,SKU-003772,Mandatory well-modulated moratorium,9,52,17.88,12.0,20,198
3773,SKU-003773,User-centric motivating methodology,1,83,139.91,81.82,35,112
3774,SKU-003774,Function-based object-oriented leverage,7,58,377.14,246.5,38,61
3775,SKU-003775,Re-contextualized bandwidth-monitored monitoring,15,16,275.38,166.31,32,82
3776,SKU-003776,Organic intermediate workforce,15,56,605.6,435.68,32,152
3777,SKU-003777,Decentralized radical core,12,21,678.48,387.7,29,114
3778,SKU-003778,Reduced modular access,17,46,118.43,66.43,31,164
3779,SKU-003779,Self-enabling holistic projection,14,94,215.45,165.73,18,156
3780,SKU-003780,Organized mission-critical matrices,4,35,338.18,250.5,7,140
3781,SKU-003781,Devolved high-level synergy,1,90,704.77,414.57,10,142
3782,SKU-003782,Horizontal 5thgeneration productivity,11,59,340.74,190.36,25,83
3783,SKU-003783,Fundamental encompassing synergy,9,46,310.21,191.49,26,136
3784,SKU-003784,Versatile systematic installation,7,31,545.12,365.85,26,119
3785,SKU-003785,Managed 4thgeneration open system,11,28,948.54,499.23,5,165
3786,SKU-003786,Triple-buffered tangible time-frame,5,61,159.59,84.6,29,196
3787,SKU-003787,Universal next generation paradigm,9,21,288.76,169.86,46,159
3788,SKU-003788,Open-source interactive workforce,1,82,546.66,420.51,16,168
3789,SKU-003789,Quality-focused context-sensitive project,10,26,299.08,224.87,49,142
3790,SKU-003790,Object-based bi-directional Internet solution,12,29,45.49,25.7,35,176
3791,SKU-003791,Progressive eco-centric challenge,9,63,837.74,447.99,11,157
3792,SKU-003792,Customizable human-resource core,14,75,262.01,149.72,26,55
3793,SKU-003793,Mandatory real-time conglomeration,12,5,536.64,439.87,11,149
3794,SKU-003794,Seamless methodical moderator,2,62,481.87,312.9,44,180
3795,SKU-003795,Synchronized 6thgeneration adapter,17,9,119.56,74.26,17,105
3796,SKU-003796,Reduced 3rdgeneration circuit,7,99,754.56,388.95,35,126
3797,SKU-003797,Universal context-sensitive task-force,9,80,207.98,120.22,23,75
3798,SKU-003798,Multi-tiered systematic orchestration,12,79,536.76,284.0,44,80
3799,SKU-003799,Innovative intangible firmware,2,32,108.68,62.82,9,77
3800,SKU-003800,Cross-platform empowering Internet solution,12,76,491.37,279.19,27,74
3801,SKU-003801,Ergonomic discrete open system,2,48,58.28,44.83,43,148
3802,SKU-003802,Reduced eco-centric collaboration,7,74,407.44,223.87,23,98
3803,SKU-003803,Polarized heuristic service-desk,10,21,552.69,287.86,38,178
3804,SKU-003804,Up-sized mission-critical encoding,10,81,248.78,155.49,40,133
3805,SKU-003805,Upgradable context-sensitive knowledge user,16,18,67.7,29.94,48,70
3806,SKU-003806,Open-architected cohesive help-desk,2,43,445.99,234.73,27,100
3807,SKU-003807,Robust client-server focus group,10,87,147.75,82.54,49,180
3808,SKU-003808,Realigned transitional Local Area Network,16,76,219.05,127.88,20,180
3809,SKU-003809,Configurable composite moderator,14,57,797.02,452.85,15,179
3810,SKU-003810,Public-key human-resource pricing structure,3,7,410.12,251.61,23,54
3811,SKU-003811,Multi-tiered regional utilization,13,41,402.12,228.48,16,122
3812,SKU-003812,Face-to-face asynchronous secured line,17,7,87.4,53.95,14,54
3813,SKU-003813,Triple-buffered 24/7 knowledgebase,4,73,281.58,148.2,9,84
3814,SKU-003814,Team-oriented dynamic knowledgebase,2,24,402.16,306.99,32,143
3815,SKU-003815,Secured hybrid definition,12,41,310.54,226.67,6,70
3816,SKU-003816,Cloned stable artificial intelligence,1,15,378.33,300.26,25,180
3817,SKU-003817,Face-to-face background definition,16,8,244.09,156.47,49,61
3818,SKU-003818,Team-oriented maximized focus group,7,12,689.85,372.89,33,142
3819,SKU-003819,Adaptive contextually-based benchmark,15,28,276.45,214.3,34,104
3820,SKU-003820,Switchable 6thgeneration artificial intelligence,1,13,222.2,122.76,47,124
3821,SKU-003821,Compatible neutral pricing structure,6,21,349.45,291.21,48,116
3822,SKU-003822,Expanded multi-tasking implementation,11,35,17.1,9.0,49,159
3823,SKU-003823,Streamlined foreground artificial intelligence,9,32,576.58,476.51,26,188
3824,SKU-003824,Configurable asymmetric open architecture,1,5,594.4,371.5,24,136
3825,SKU-003825,Fully-configurable asymmetric strategy,4,74,54.8,28.1,25,154
3826,SKU-003826,Right-sized zero-defect core,9,97,47.1,31.19,36,174
3827,SKU-003827,Inverse eco-centric middleware,11,49,500.08,312.55,14,131
3828,SKU-003828,Down-sized context-sensitive function,13,34,326.21,243.44,8,149
3829,SKU-003829,Customizable zero-defect superstructure,16,44,596.49,304.33,21,77
3830,SKU-003830,Vision-oriented modular benchmark,4,39,620.48,380.66,40,192
3831,SKU-003831,Multi-layered next generation adapter,3,73,722.7,425.12,36,134
3832,SKU-003832,Down-sized impactful matrix,13,42,313.99,183.62,7,117
3833,SKU-003833,Grass-roots value-added challenge,9,99,334.43,140.93,14,153
3834,SKU-003834,Public-key analyzing standardization,12,6,425.52,254.8,9,134
3835,SKU-003835,Synchronized multimedia protocol,14,99,656.99,421.15,16,155
3836,SKU-003836,Implemented client-server extranet,3,53,394.98,263.32,41,179
3837,SKU-003837,Multi-tiered stable monitoring,3,57,109.17,61.37,46,52
3838,SKU-003838,Face-to-face interactive hierarchy,16,20,32.64,24.54,47,107
3839,SKU-003839,Open-source user-facing benchmark,2,41,461.92,307.95,21,81
3840,SKU-003840,Automated 4thgeneration utilization,16,56,628.27,445.58,5,70
3841,SKU-003841,Customizable tertiary synergy,1,1,694.98,354.58,33,171
3842,SKU-003842,Horizontal holistic hierarchy,15,56,467.92,285.32,11,185
3843,SKU-003843,Balanced intermediate interface,16,17,519.29,322.54,49,73
3844,SKU-003844,Reactive well-modulated emulation,10,76,380.54,311.92,12,116
3845,SKU-003845,Organized context-sensitive synergy,12,80,178.97,107.1,36,186
3846,SKU-003846,Grass-roots zero tolerance solution,2,68,183.25,115.25,48,197
3847,SKU-003847,Reverse-engineered optimal workforce,9,37,78.06,54.21,49,169
3848,SKU-003848,User-centric national moratorium,1,12,566.97,323.98,16,92
3849,SKU-003849,Extended intangible attitude,1,72,227.62,177.96,39,59
3850,SKU-003850,Automated asymmetric initiative,6,92,144.35,78.45,8,151
3851,SKU-003851,Face-to-face holistic Graphical User Interface,12,80,627.81,369.3,11,131
3852,SKU-003852,Versatile asynchronous Internet solution,14,20,96.94,65.5,41,153
3853,SKU-003853,Ergonomic human-resource application,5,100,878.36,450.44,28,112
3854,SKU-003854,Digitized analyzing process improvement,5,23,549.92,443.48,25,120
3855,SKU-003855,Seamless encompassing adapter,15,72,277.88,186.5,34,102
3856,SKU-003856,Public-key dedicated productivity,10,16,958.87,423.83,8,63
3857,SKU-003857,Inverse needs-based frame,17,37,490.21,329.0,20,194
3858,SKU-003858,Optional analyzing definition,11,84,162.41,120.3,50,156
3859,SKU-003859,Networked even-keeled open system,8,61,4.06,2.9,28,51
3860,SKU-003860,Business-focused scalable functionalities,8,8,262.3,147.36,21,170
3861,SKU-003861,Progressive object-oriented algorithm,6,59,16.76,9.16,32,117
3862,SKU-003862,Visionary actuating Graphic Interface,2,16,397.64,190.14,44,189
3863,SKU-003863,Innovative mission-critical database,17,100,676.5,476.41,5,188
3864,SKU-003864,Assimilated homogeneous complexity,17,22,203.26,146.23,37,133
3865,SKU-003865,Monitored foreground definition,6,2,483.6,403.0,28,85
3866,SKU-003866,Intuitive holistic approach,4,25,939.89,494.68,26,90
3867,SKU-003867,Reactive multimedia leverage,12,2,294.93,131.59,28,81
3868,SKU-003868,Sharable encompassing array,17,4,181.68,108.79,27,73
3869,SKU-003869,Universal 24hour methodology,9,81,518.96,422.37,7,120
3870,SKU-003870,Optimized optimal portal,7,28,537.43,378.47,14,171
3871,SKU-003871,Multi-tiered next generation orchestration,9,58,419.67,210.89,19,180
3872,SKU-003872,Re-contextualized coherent service-desk,12,23,361.17,240.78,18,62
3873,SKU-003873,Exclusive incremental workforce,2,57,295.79,194.6,10,88
3874,SKU-003874,Expanded reciprocal framework,3,18,251.4,156.15,46,130
3875,SKU-003875,Networked optimal forecast,7,56,429.04,276.8,24,103
3876,SKU-003876,Team-oriented content-based artificial intelligence,10,95,925.42,497.54,25,121
3877,SKU-003877,Automated web-enabled moratorium,11,14,283.02,192.53,23,147
3878,SKU-003878,Organized regional neural-net,16,53,606.97,361.29,19,111
3879,SKU-003879,Grass-roots coherent workforce,7,31,505.89,346.97,19,182
3880,SKU-003880,Networked 24hour throughput,5,42,557.8,270.8,6,89
3881,SKU-003881,Integrated dynamic time-frame,14,49,314.29,255.2,32,181
3882,SKU-003882,Streamlined coherent info-mediaries,2,95,256.87,157.59,15,168
3883,SKU-003883,Exclusive incremental middleware,1,46,251.96,163.61,18,174
3884,SKU-003884,Vision-oriented multi-tasking circuit,7,25,173.86,101.67,7,194
3885,SKU-003885,Reduced needs-based concept,10,60,420.02,237.3,36,62
3886,SKU-003886,Cross-platform multi-tasking solution,13,18,475.77,325.87,11,50
3887,SKU-003887,Open-architected logistical moderator,6,65,360.39,290.64,46,67
3888,SKU-003888,Vision-oriented impactful utilization,17,88,551.15,452.54,38,66
3889,SKU-003889,Business-focused fault-tolerant superstructure,6,48,787.85,450.2,15,189
3890,SKU-003890,Profit-focused 3rdgeneration interface,3,87,488.34,346.34,33,84
3891,SKU-003891,Seamless zero tolerance knowledgebase,15,2,171.03,82.8,18,81
3892,SKU-003892,Extended empowering open architecture,1,80,39.6,23.71,39,138
3893,SKU-003893,Progressive logistical neural-net,2,35,601.81,455.92,39,113
3894,SKU-003894,Quality-focused homogeneous solution,15,95,140.45,100.32,45,84
3895,SKU-003895,Synchronized motivating solution,1,55,297.34,200.7,50,158
3896,SKU-003896,Centralized foreground productivity,16,82,531.2,384.93,48,127
3897,SKU-003897,Proactive uniform open architecture,1,90,193.4,115.81,18,163
3898,SKU-003898,Front-line leadingedge benchmark,5,54,513.42,270.22,38,185
3899,SKU-003899,Intuitive mobile moratorium,4,31,418.56,256.2,45,162
3900,SKU-003900,Down-sized bottom-line matrices,11,50,142.68,104.91,13,119
3901,SKU-003901,Function-based dynamic customer loyalty,4,64,477.62,248.76,39,90
3902,SKU-003902,Streamlined reciprocal matrices,14,56,336.81,232.28,13,58
3903,SKU-003903,Programmable even-keeled structure,13,33,424.93,272.39,5,79
3904,SKU-003904,Open-source human-resource challenge,4,77,236.41,172.56,44,174
3905,SKU-003905,Mandatory responsive capacity,11,44,406.31,263.84,47,126
3906,SKU-003906,Optimized impactful knowledgebase,6,79,133.94,78.33,16,196
3907,SKU-003907,Devolved transitional instruction set,16,79,375.24,312.7,22,61
3908,SKU-003908,Vision-oriented empowering benchmark,8,67,360.12,223.85,15,162
3909,SKU-003909,Public-key multi-tasking data-warehouse,8,79,683.19,369.29,13,101
3910,SKU-003910,Stand-alone eco-centric interface,17,95,602.27,429.68,31,97
3911,SKU-003911,Multi-lateral impactful hub,16,35,371.43,290.52,46,191
3912,SKU-003912,Pre-emptive solution-oriented artificial intelligence,10,99,35.89,28.71,42,91
3913,SKU-003913,Self-enabling high-level ability,13,5,273.71,212.18,8,69
3914,SKU-003914,Networked scalable alliance,14,10,106.81,78.54,23,59
3915,SKU-003915,Right-sized bi-directional Internet solution,13,46,467.36,292.1,47,132
3916,SKU-003916,Fully-configurable 5thgeneration application,4,61,308.03,160.43,38,118
3917,SKU-003917,User-centric mobile superstructure,10,98,804.3,439.51,46,90
3918,SKU-003918,Universal clear-thinking Graphical User Interface,17,59,507.99,413.0,48,100
3919,SKU-003919,Customer-focused incremental infrastructure,12,100,36.76,30.63,30,195
3920,SKU-003920,Organized analyzing product,13,97,887.5,455.13,9,80
3921,SKU-003921,Synchronized eco-centric ability,5,46,531.66,418.63,7,55
3922,SKU-003922,Operative zero tolerance extranet,8,40,520.04,210.34,41,128
3923,SKU-003923,Devolved intermediate service-desk,12,8,561.78,392.85,25,99
3924,SKU-003924,Fundamental attitude-oriented artificial intelligence,14,2,274.59,147.63,15,180
3925,SKU-003925,Universal neutral monitoring,16,44,240.42,193.89,27,193
3926,SKU-003926,Fundamental uniform architecture,12,42,432.48,254.4,15,185
3927,SKU-003927,Cross-platform impactful focus group,8,3,606.74,379.21,47,113
3928,SKU-003928,Triple-buffered even-keeled frame,10,30,510.61,323.17,19,87
3929,SKU-003929,Synergistic logistical moderator,14,64,440.48,305.89,49,122
3930,SKU-003930,Phased logistical capacity,9,82,619.1,451.9,45,150
3931,SKU-003931,User-centric multimedia data-warehouse,10,14,823.37,370.35,41,52
3932,SKU-003932,Automated radical orchestration,15,72,253.88,211.57,23,124
3933,SKU-003933,Re-contextualized dynamic architecture,13,82,157.96,90.78,21,83
3934,SKU-003934,Multi-channeled motivating hardware,16,100,98.81,64.16,8,96
3935,SKU-003935,Multi-lateral methodical open system,3,47,242.92,147.66,38,116
3936,SKU-003936,Monitored bifurcated projection,5,99,176.61,119.33,19,123
3937,SKU-003937,Universal maximized solution,1,66,180.76,106.33,6,156
3938,SKU-003938,Upgradable disintermediate parallelism,11,79,833.78,438.83,46,124
3939,SKU-003939,User-friendly zero tolerance projection,9,42,210.25,124.41,44,55
3940,SKU-003940,Upgradable bottom-line collaboration,17,21,719.29,382.6,9,75
3941,SKU-003941,Integrated scalable collaboration,4,85,613.35,408.9,37,70
3942,SKU-003942,Proactive neutral middleware,7,99,327.33,165.32,34,166
3943,SKU-003943,Assimilated leadingedge algorithm,12,83,42.07,28.62,6,152
3944,SKU-003944,Extended contextually-based intranet,13,23,886.45,479.16,21,101
3945,SKU-003945,Distributed 24hour throughput,16,78,107.61,68.54,38,63
3946,SKU-003946,Polarized multimedia process improvement,8,57,199.41,132.94,43,182
3947,SKU-003947,Total solution-oriented core,14,25,309.16,257.63,29,194
3948,SKU-003948,Grass-roots encompassing benchmark,8,65,604.63,414.13,28,165
3949,SKU-003949,Down-sized impactful workforce,5,96,617.43,369.72,43,54
3950,SKU-003950,Up-sized object-oriented functionalities,6,62,86.2,53.53,23,164
3951,SKU-003951,Managed user-facing definition,7,27,732.37,438.69,9,164
3952,SKU-003952,Synchronized didactic project,10,64,562.38,295.99,26,148
3953,SKU-003953,Cross-platform maximized implementation,12,81,882.96,452.8,8,86
3954,SKU-003954,Down-sized modular moderator,14,40,88.8,59.2,47,194
3955,SKU-003955,Visionary 24hour hardware,4,82,313.92,184.66,13,133
3956,SKU-003956,Operative content-based attitude,1,43,217.13,118.65,18,176
3957,SKU-003957,Upgradable next generation Local Area Network,6,91,519.68,429.49,36,123
3958,SKU-003958,Object-based multimedia service-desk,16,41,423.94,347.49,17,72
3959,SKU-003959,Synchronized empowering task-force,7,69,50.34,41.95,36,84
3960,SKU-003960,Inverse local portal,7,94,689.27,441.84,11,129
3961,SKU-003961,Streamlined real-time flexibility,4,76,584.54,442.83,50,194
3962,SKU-003962,Synergistic object-oriented task-force,13,23,272.78,194.84,45,117
3963,SKU-003963,Universal client-server throughput,16,58,845.34,344.25,47,69
3964,SKU-003964,Synchronized scalable installation,17,43,560.44,434.45,5,163
3965,SKU-003965,Distributed grid-enabled array,4,4,54.77,32.41,17,72
3966,SKU-003966,De-engineered 3rdgeneration matrices,12,75,528.59,336.68,11,120
3967,SKU-003967,Optimized asynchronous process improvement,14,52,221.76,144.94,34,146
3968,SKU-003968,Managed actuating structure,9,31,785.47,409.1,22,50
3969,SKU-003969,Object-based solution-oriented hub,11,59,485.97,395.1,29,127
3970,SKU-003970,Visionary hybrid hierarchy,15,25,434.02,238.47,13,200
3971,SKU-003971,Configurable well-modulated approach,11,1,457.62,331.61,32,183
3972,SKU-003972,Up-sized coherent encoding,8,7,330.81,168.78,44,126
3973,SKU-003973,Pre-emptive scalable adapter,14,13,735.41,458.54,29,135
3974,SKU-003974,Vision-oriented explicit concept,1,63,185.47,114.59,50,185
3975,SKU-003975,Centralized object-oriented website,13,15,73.82,37.81,27,64
3976,SKU-003976,Object-based bottom-line infrastructure,2,29,383.07,247.14,32,167
3977,SKU-003977,Decentralized bottom-line knowledgebase,16,57,42.1,31.42,43,160
3978,SKU-003978,Re-engineered executive installation,15,5,611.16,347.25,41,149
3979,SKU-003979,Seamless intangible architecture,5,20,464.44,346.6,43,180
3980,SKU-003980,Programmable fault-tolerant structure,16,58,193.0,114.2,41,188
3981,SKU-003981,Vision-oriented didactic knowledgebase,12,80,346.68,262.64,30,185
3982,SKU-003982,Organized eco-centric middleware,6,90,465.43,381.5,19,53
3983,SKU-003983,Universal leadingedge architecture,11,33,772.26,448.99,36,135
3984,SKU-003984,Ergonomic well-modulated website,7,50,686.88,304.45,33,88
3985,SKU-003985,Inverse homogeneous knowledge user,17,9,674.71,374.84,22,54
3986,SKU-003986,Versatile impactful function,4,83,378.39,276.2,20,165
3987,SKU-003987,Re-contextualized even-keeled secured line,6,85,72.3,42.53,18,77
3988,SKU-003988,Front-line methodical monitoring,3,29,350.63,193.72,12,66
3989,SKU-003989,Front-line homogeneous workforce,1,4,357.45,188.13,22,162
3990,SKU-003990,Upgradable fault-tolerant forecast,9,8,475.23,306.6,27,189
3991,SKU-003991,Virtual directional pricing structure,9,20,62.69,35.42,36,193
3992,SKU-003992,Synergized cohesive Internet solution,2,3,521.09,291.11,44,178
3993,SKU-003993,Optimized multi-state archive,10,40,786.52,434.54,10,159
3994,SKU-003994,Networked bandwidth-monitored benchmark,16,98,884.76,460.81,34,88
3995,SKU-003995,Adaptive incremental leverage,2,72,515.72,429.77,6,137
3996,SKU-003996,Distributed even-keeled service-desk,1,33,648.82,381.66,44,172
3997,SKU-003997,Polarized context-sensitive forecast,1,5,474.22,250.91,19,65
3998,SKU-003998,User-friendly zero tolerance model,14,12,185.58,103.1,33,138
3999,SKU-003999,Visionary coherent software,10,79,370.53,303.71,24,169
4000,SKU-004000,Future-proofed optimizing hardware,17,28,385.07,216.33,16,142
4001,SKU-004001,Open-architected discrete data-warehouse,9,80,49.44,40.76,13,87
4002,SKU-004002,Virtual methodical approach,11,74,432.73,228.96,24,92
4003,SKU-004003,Seamless stable synergy,12,95,284.23,218.64,28,117
4004,SKU-004004,Public-key zero tolerance contingency,3,31,137.12,103.88,38,51
4005,SKU-004005,Mandatory mission-critical initiative,9,100,113.11,62.15,11,144
4006,SKU-004006,Quality-focused well-modulated hierarchy,12,32,800.36,447.13,15,102
4007,SKU-004007,Virtual didactic pricing structure,16,32,397.63,242.46,12,168
4008,SKU-004008,Universal directional circuit,9,31,344.6,165.21,21,87
4009,SKU-004009,Monitored user-facing matrices,14,42,89.34,51.94,32,92
4010,SKU-004010,Face-to-face holistic adapter,1,54,355.0,284.0,50,116
4011,SKU-004011,Inverse uniform model,2,40,872.94,440.88,38,93
4012,SKU-004012,Synergistic needs-based complexity,17,49,504.59,315.37,16,143
4013,SKU-004013,Enterprise-wide object-oriented core,15,3,737.96,378.44,32,90
4014,SKU-004014,Persistent uniform data-warehouse,13,3,532.69,324.81,38,65
4015,SKU-004015,Devolved intangible circuit,7,91,354.24,190.45,47,71
4016,SKU-004016,Ameliorated asymmetric artificial intelligence,12,26,734.29,499.52,13,165
4017,SKU-004017,Visionary bandwidth-monitored forecast,15,62,530.33,384.3,26,147
4018,SKU-004018,User-centric mobile array,8,57,556.12,437.89,42,200
4019,SKU-004019,Assimilated system-worthy groupware,8,65,463.59,277.6,16,188
4020,SKU-004020,Triple-buffered coherent projection,8,85,586.5,480.74,44,149
4021,SKU-004021,User-friendly high-level core,16,98,775.35,412.42,29,119
4022,SKU-004022,Inverse human-resource collaboration,6,20,582.63,414.36,5,188
4023,SKU-004023,Visionary incremental extranet,9,17,669.38,495.84,42,194
4024,SKU-004024,Centralized local archive,13,6,521.2,353.93,32,195
4025,SKU-004025,Right-sized empowering Graphical User Interface,3,5,541.32,305.83,29,185
4026,SKU-004026,Digitized asynchronous implementation,5,75,186.29,104.66,38,146
4027,SKU-004027,Profit-focused holistic standardization,16,14,15.21,9.39,8,112
4028,SKU-004028,Advanced high-level implementation,11,84,394.27,217.83,46,156
4029,SKU-004029,Automated systemic paradigm,13,79,844.6,469.22,24,68
4030,SKU-004030,Reactive multi-tasking moratorium,1,87,88.66,73.27,40,181
4031,SKU-004031,Assimilated multi-tasking architecture,3,1,770.21,390.97,34,75
4032,SKU-004032,Triple-buffered impactful algorithm,8,100,184.92,146.76,31,180
4033,SKU-004033,Switchable motivating forecast,9,99,30.16,17.64,22,103
4034,SKU-004034,Customizable dedicated conglomeration,14,92,821.11,412.62,50,176
4035,SKU-004035,Face-to-face zero-defect archive,3,88,436.96,255.53,37,64
4036,SKU-004036,Innovative tangible encoding,2,99,680.43,412.38,42,170
4037,SKU-004037,Multi-tiered multimedia structure,9,23,581.37,293.62,12,192
4038,SKU-004038,Progressive value-added leverage,9,60,116.48,64.71,15,73
4039,SKU-004039,Networked heuristic process improvement,15,40,500.3,367.88,29,51
4040,SKU-004040,Extended bi-directional challenge,3,63,212.62,113.7,38,79
4041,SKU-004041,Enhanced tertiary encryption,5,64,322.42,231.96,25,184
4042,SKU-004042,Seamless composite algorithm,14,28,531.36,280.7,6,116
4043,SKU-004043,Down-sized hybrid array,4,2,142.95,61.48,41,138
4044,SKU-004044,Cloned logistical portal,6,97,140.54,117.12,25,66
4045,SKU-004045,Streamlined 3rdgeneration archive,7,85,170.78,117.5,33,58
4046,SKU-004046,Integrated 24hour archive,9,50,162.45,92.3,44,149
4047,SKU-004047,Automated maximized methodology,5,63,67.8,44.9,15,59
4048,SKU-004048,Business-focused tangible structure,1,56,475.89,325.95,18,139
4049,SKU-004049,Assimilated bifurcated initiative,6,54,174.18,119.3,13,133
